Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Region,IncomeGroup
"Congo, Rep.",COG,0.220689811668,0.257403607426,0.223260157492,0.214033353336,0.237609200055,0.212184073823,0.258768558446,0.263631692076,0.35819931861,0.387597144438,0.428474484866,0.498281122724,0.467642261529,0.834062587941,1.07590073383,0.706820713875,0.77070197562,0.290937622264,0.189845633055,0.199081754587,0.225919804095,0.25495596346,0.704306573163,0.581473025967,0.563089783343,0.614203070768,0.498054868802,0.601145903058,0.662897525565,0.648540593574,0.497852264456,0.516347125147,0.625527305781,0.598072061197,0.810902336786,0.57539493407,0.613810994158,0.815416903591,0.263258077941,0.270915698676,0.337301790228,0.240713305106,0.17677080458,0.275171060799,0.278308394323,0.353815464422,0.310280350497,0.326664809664,0.341559409628,0.431598927403,0.47347222557,0.53809837855,Sub-Saharan Africa,Lower middle income
Colombia,COL,0.995718607042,1.07274291788,1.11098569008,1.17878073688,1.16826351907,1.1954389889,1.19168652997,1.21683476874,1.2726145597,1.30514870726,1.28753485642,1.34115098593,1.36006665802,1.42346080731,1.50691023001,1.44994579102,1.50410730592,1.51916833133,1.57280652318,1.63877856463,1.59911255014,1.56677177311,1.58177755466,1.66568986741,1.61383811088,1.56001615004,1.55040957026,1.56189663475,1.59043476265,1.58318877084,1.67302588446,1.63591474813,1.74498327174,1.76880376581,1.83501669951,1.59218126285,1.59077606163,1.67961909783,1.68161708683,1.419215476,1.43362020539,1.3729026552,1.33889956996,1.36224503582,1.28898987989,1.40798531873,1.435823423,1.40689964249,1.45114730725,1.4847642506,1.71139067794,1.56062909881,Latin America & Caribbean,Upper middle income
Comoros,COM,0.0582890023949,0.0573482494735,0.0564269593763,0.0555031406877,0.0545508640567,0.0714077074368,0.0875028634698,0.0856623590204,0.083800287028,0.0819884719781,0.128417154389,0.125838069705,0.123365727911,0.120786412764,0.117852652046,0.12876254833,0.15208080412,0.146415918924,0.102364759947,0.0738904841066,0.154516106029,0.149598787419,0.145181282453,0.14109982744,0.137163787448,0.153761646386,0.139337699454,0.154567176604,0.159380568758,0.154686193403,0.185494671728,0.180109740011,0.174915730082,0.169922857622,0.165141569217,0.168220128698,0.133892113051,0.130311435763,0.140989657426,0.15110065573,0.153992360726,0.156730332576,0.159316195945,0.167954198473,0.170030254906,0.177827852423,0.190925097899,0.180694914106,0.18185821158,0.177475819284,0.188940811084,0.220233472817,Sub-Saharan Africa,Low income
Cabo Verde,CPV,0.108750667273,0.106827605628,0.0869509546347,0.0676215810025,0.131049702038,0.110916185233,0.0917648530853,0.0737135804256,0.113935947926,0.138437435113,0.135715792551,0.134296272152,0.187510044268,0.228171632914,0.242215853421,0.282516738512,0.268031064413,0.292849908704,0.751456038425,0.885638685159,0.42370946677,0.113635737601,0.12385542657,0.121353921913,0.273611440028,0.26862244248,0.183831984484,0.249015347005,0.223012154071,0.241197346273,0.257894366692,0.262433944224,0.286426034876,0.278690526922,0.290445476459,0.292111646743,0.34879401664,0.348978172545,0.366801307028,0.401207236903,0.426262202641,0.467230869306,0.539506275857,0.546869833036,0.562968964892,0.618610614393,0.644052983179,0.769548992474,0.591177783657,0.625391176416,0.598231164059,0.859061432792,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,0.368614042168,0.355576299641,0.383956810879,0.405108210644,0.438980244432,0.532878509082,0.605141673705,0.517145991263,0.594068820233,0.638248026625,0.676329309801,0.80550273235,0.905898056956,1.02527478474,0.932175715445,0.972080804421,0.969802815906,1.18428184282,1.28967417469,1.20094743303,1.03135425347,0.917449667438,0.827603371936,0.812707823989,0.752764522673,0.830041853601,0.930828286896,0.960090021147,0.998768576629,0.985088870214,0.95465365889,1.05079772544,1.16399725799,1.18318470041,1.53822322614,1.38599058653,1.32029956074,1.35419288706,1.41136957914,1.43489129517,1.39470149919,1.44136734388,1.55679330224,1.6059905913,1.65525804751,1.61688908936,1.6476347188,1.85890149023,1.88006450381,1.69368292085,1.6651778672,1.70497449509,Latin America & Caribbean,Upper middle income
Cuba,CUB,1.91845183024,1.6710646671,1.90181472038,1.71163527474,1.83558398587,1.83720576947,1.87228676464,1.90593276713,1.90599832718,2.01567020986,2.14252443712,2.21054511965,2.30454680781,2.44092322503,2.45952802095,2.86764684225,2.85237254444,3.0516856974,3.16011544379,3.24345761764,3.19267472258,3.31336011474,3.4813087709,3.09460853421,3.25477672543,3.23094915298,3.30131044479,3.30624602942,3.43343591147,3.40818301544,3.16519735908,2.78070372599,2.9234827481,2.72098648991,2.97118819986,2.35734676759,2.46422065814,2.2407825657,2.21875243674,2.28614433312,2.34630482711,2.28244728588,2.33274725648,2.27249401842,2.22453383603,2.30940803754,2.43074716464,2.37457168499,2.69643840135,2.64635578567,3.39229181333,3.17231509144,Latin America & Caribbean,Upper middle income
Cayman Islands,CYM,1.3983729503,1.37067032146,1.3511422255,1.33701993194,1.32558139535,1.31417990682,2.17187870173,1.72200046959,2.54888785913,4.9829011437,4.010279965,4.59188145675,5.42616158627,5.4401483542,4.78554028189,4.79424742605,5.35122887865,5.29913294798,6.50221646321,6.17220172202,10.2087973274,9.3885680262,9.5071152849,9.62252247222,10.0855848568,10.0621796531,10.138836773,10.1369535679,10.0871378499,10.9504121803,10.11727778,10.4927320591,11.3748996424,11.6465517241,12.2009648977,11.5780500126,11.5909348442,11.4349084167,11.2705209051,10.592941472,10.9081923953,10.4972181822,10.4907245988,10.4357186305,9.76853633269,9.87962486889,9.67546174142,11.3258158508,11.224449693,10.3352859906,10.1734493506,10.304931071,Latin America & Caribbean,High income: nonOECD
Cyprus,CYP,1.54890745625,1.50142176806,1.56787798321,1.70687405695,1.73010858426,1.98191992371,2.12385039748,2.30697576881,2.71429478472,2.75879409421,2.77884974227,3.0358502722,3.83049681529,3.93773982104,2.99715101933,3.04757947226,3.74772100267,4.01121515549,4.17217030176,4.41649350821,4.68134944836,4.42164304173,4.48493951954,4.46438708265,4.5619585018,4.40857305672,4.97794452087,5.6978462219,5.60647786693,5.78090052953,6.07012291762,6.05440037388,6.59057902231,6.69972912041,6.73245091177,6.49042482426,6.60126012601,6.60751875141,7.0388760407,6.99728252355,7.26179413052,7.12055867921,7.16647293605,7.7627320543,7.21973328136,7.26591489716,7.42989603098,7.70282491722,7.92977131132,7.43833850228,6.98390754608,6.73537582255,Europe & Central Asia,High income: nonOECD
Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4379253935,12.878698975,12.1983900653,11.9732943504,12.1635618596,12.3788146715,11.8968358733,10.8849052788,12.0607979688,12.092917755,11.7242834991,11.938436323,11.4072526103,11.7624500353,11.9312014322,11.9742955218,11.2401289679,10.3051617704,10.6133683902,10.4310881349,Europe & Central Asia,High income: OECD
Germany,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6226461714,11.0633202537,10.8142489333,10.6283919217,10.5794666305,10.8602336004,10.5111125988,10.4252731614,10.017758766,10.0956398829,10.3662866967,10.0471142794,9.97637447789,9.90970342088,9.66757278837,9.78247110937,9.48902053199,9.52565876277,8.80395483854,9.17981683832,8.91783284593,Europe & Central Asia,High income: OECD
Djibouti,DJI,0.482292314314,0.497225957355,0.506061571125,0.655979805609,0.783954863177,1.05260823047,1.13411140411,0.669756398256,0.861527399065,0.562682215743,0.872728866954,0.952636240184,1.06401357052,0.943039635554,0.947328143812,0.883291254427,0.796471709725,0.713264798899,0.654368894239,1.07963920132,0.97048417651,0.802529071242,0.905448572164,0.886632494121,0.870097802956,0.848622098378,0.837348249044,0.800514864127,0.679767078312,0.708713158319,0.641959969814,0.624498304346,0.625725006897,0.636776358502,0.620685728706,0.60462488428,0.604628328496,0.534825652963,0.561927144199,0.593405773853,0.502424705423,0.444582938285,0.546021981088,0.567019887505,0.535018836857,0.54175455996,0.529872322518,0.578051792236,0.615968351327,0.563399207655,0.622346840764,0.561940931478,Middle East & North Africa,Lower middle income
Dominica,DMA,0.183301119701,0.180240845417,0.177481285493,0.233121424031,0.229470752961,0.225529690335,0.221220119146,0.325079046127,0.318675588772,0.26113769726,0.361148629636,0.358675907554,0.357820929228,0.357781030037,0.408516801047,0.406930129975,0.403810153067,0.349661494871,0.34576166166,0.440492238698,0.486901331775,0.486494374867,0.536624627501,0.53962541806,0.592925958364,0.647351982618,0.652803834303,0.658730378068,0.766695008572,0.823559136464,0.827205053012,0.828127425934,0.826622333681,0.875486272031,0.976195146556,1.13041041378,1.03083799511,1.14017185822,1.09548332029,1.15410145632,1.47355731282,1.63188343382,1.47087642896,1.62261269234,1.56430856737,1.61147968586,1.55623143302,2.12369517621,1.81071090983,1.80780336643,1.90648755744,1.74614156466,Latin America & Caribbean,Upper middle income
Denmark,DNK,6.50268309284,6.88126015491,7.94510736108,8.68983130049,9.14639293937,9.31657600359,10.4490116587,10.1493005476,10.9613147942,12.1429748603,12.5996564651,11.4972271508,11.9488346012,11.8016117929,10.9167686263,11.0237664585,11.8549028939,12.1545851472,11.9739262277,12.3121966244,11.7840138262,10.111942388,10.4919645317,9.81084223306,9.95013321611,11.7474430895,11.5032965312,11.3793050315,10.7432506303,9.50509001881,9.77069869921,11.6933114849,10.5045544991,10.99825503,11.7169488954,10.9245408267,13.7146519316,11.6476885202,11.2273041517,10.3626636406,9.6131755542,9.87509234839,9.68193192956,10.3882734937,9.36270101913,8.69007693057,10.1129141599,9.20201511031,8.54735610629,8.05955954044,8.39465773369,7.24832871741,Europe & Central Asia,High income: OECD
Dominican Republic,DOM,0.316155333923,0.302506327248,0.353029129213,0.343658928585,0.465454147753,0.398941260423,0.417894139942,0.380469161164,0.553066498887,0.606689676732,0.690547918618,0.760937217266,0.982245555874,1.22022412805,1.27847137676,1.23113092323,1.1992494594,1.03738266295,0.982978685023,1.19973625468,1.11160023349,1.03773863309,1.04300623674,1.27330138087,1.17199490142,1.12402893144,1.23459181739,1.44194584088,1.42466270548,1.47191499573,1.28484045567,1.37106623847,1.4626656496,1.54552889504,1.60906105105,2.01274691413,2.15796848818,2.20510324404,2.21751536062,2.20217090381,2.31130098803,2.27850737376,2.415109633,2.39907082695,2.01135197562,2.01777860291,2.10323600709,2.24125104584,2.22231100512,2.10347606616,2.15841368893,2.18290788799,Latin America & Caribbean,Upper middle income
Algeria,DZA,0.553763578109,0.531809994319,0.484953660141,0.452824458308,0.459568917401,0.522448527368,0.649480607836,0.632118426889,0.659262551109,0.797205643463,1.0360826673,1.24789829434,1.84362371436,2.42418238737,1.9638299432,1.91699426265,2.27867110143,2.3680820957,3.43337072009,2.43173222024,3.4398765563,2.32850297791,1.90855723457,2.47900899969,3.24762923225,3.22549764007,3.28197414806,3.51707376851,3.41372648664,3.16921314717,3.04583715326,3.05865540982,3.0144470822,2.96173908155,3.0498842554,3.29866722252,3.30246252198,2.95087834912,3.52969939559,2.99411874279,2.8197780068,2.66832779788,2.84002791213,2.85641005188,2.7270171381,3.22015455926,2.99026715436,3.18997803717,3.20518284146,3.42847163943,3.3099118305,3.31603789207,Middle East & North Africa,Upper middle income
Ecuador,ECU,0.388033962022,0.352048961076,0.325336408962,0.362722269157,0.420670187294,0.433743800142,0.447716962047,0.465781970972,0.543884145409,0.609111227046,0.705317726413,0.676027884255,0.71472397171,0.795857811866,0.895955182287,1.05380304214,1.12981657657,1.01493198956,1.3768285408,1.56537382608,1.68536425169,2.03981281636,2.29817340418,2.27232450878,2.40913541709,2.14807455292,1.64745805117,1.59040025959,1.77341129062,2.03134580421,1.64758827119,1.57603010347,2.08325999214,2.20866498649,1.21802368888,1.99399112422,2.04481070708,1.53260727828,1.82748771014,1.71568651884,1.6583187078,1.82426270854,1.88875499003,1.99580205574,2.12127002597,2.17746973622,2.06617581255,2.20399790813,2.06452130458,2.35525708735,2.29330340391,2.35401738651,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,0.593007187358,0.614463120659,0.65108104163,0.735083037519,0.848084350937,0.895340981315,0.839007616773,0.606260151067,0.688797443182,0.578628942404,0.623025304753,0.648098720942,0.702749456685,0.642299969333,0.690818688531,0.805185813842,0.873776732373,0.93778179562,0.951339178701,1.01479532741,1.04312304171,1.14646534454,1.23925904667,1.21971614166,1.32827194115,1.29497434328,1.46930919916,1.43386929158,1.39005972993,1.31152901058,1.34658230727,1.36446622791,1.37918540061,1.54980851004,1.39234194553,1.5331799983,1.60436510503,1.67095813753,1.85434227089,1.86839054747,2.06814043277,1.80246891,1.79376499728,2.04800431782,2.05054049898,2.23116022279,2.34175781523,2.4913570044,2.49185303122,2.46224916367,2.4948170667,2.63511522476,Middle East & North Africa,Lower middle income
Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0710597734151,0.0927152945787,0.106485734394,0.161947511694,0.176909452069,0.180695381694,0.172190986763,0.172564422603,0.159706978851,0.184824488699,0.189441071716,0.182856855185,0.130342390648,0.131490395908,0.0920693910508,0.111761080594,0.109470529232,0.108718364579,Sub-Saharan Africa,Low income
Spain,ESP,1.60659271056,1.74622171979,1.93578153318,1.87950931235,2.03772525684,2.22561019346,2.40773570917,2.64722755876,2.93409753967,2.89710186766,3.45796985917,3.76355802134,4.20332791299,4.46238349573,4.92548239708,5.11233151026,5.52160491551,5.37980525185,5.43747216422,5.47687374921,5.74276404293,5.49245156855,5.5321796583,5.37394812907,5.19750500117,5.23790097441,4.94263909152,4.9410898086,5.14088581656,5.84334443809,5.62663465673,5.79454770454,5.98758891766,5.59471686221,5.93980776215,6.13428775274,5.90973306119,6.36831430666,6.58444474912,7.07191899328,7.31274002057,7.30763729739,7.59128078167,7.61116644458,7.90805068136,8.09705804769,7.88419571011,7.92089071606,7.16545180968,6.21697337783,5.8157865261,5.79076423425,Europe & Central Asia,High income: OECD
Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9996034156,12.5707931315,12.5316174751,11.7133960355,13.2889161723,13.1138806818,11.9097951457,11.0730852805,10.8672462482,11.235200974,10.8280646681,12.4398491304,12.6355473194,12.3859622447,12.0208529785,14.0560857177,13.0818344315,11.0489631064,13.7731966428,14.0498825181,Europe & Central Asia,High income: OECD
Ethiopia,ETH,0.0158922186581,0.0150425225808,0.0170548363485,0.0177199051129,0.0166839194957,0.0258016944495,0.0321777363098,0.0408827807982,0.0640982586342,0.0603351343994,0.0582022543798,0.0633188892768,0.0467273161742,0.056490423971,0.0545641801328,0.0371557962732,0.0355143594252,0.0312000126851,0.0402737098649,0.0534624987142,0.0517168088717,0.0517132547439,0.0399215112393,0.0482104308235,0.0421542247088,0.0445155271127,0.0526133016586,0.0593870484066,0.0595261653615,0.0608881662513,0.0627990739515,0.0599565889211,0.057489213371,0.0566390884436,0.0532500175151,0.037479017589,0.0633756646096,0.070156446204,0.0801145992842,0.0784525851144,0.0875859937939,0.0629993849674,0.0636596038963,0.0682952727299,0.0703801230741,0.0659604423957,0.0688357088448,0.073120621815,0.0766683805249,0.076906231815,0.0755915700878,0.0839431166462,Sub-Saharan Africa,Low income
Finland,FIN,3.40984672774,3.34887721489,3.74256736643,4.27963090737,5.0241899439,5.54983706318,6.44405024462,6.21338658857,7.20089013889,8.20434232993,8.76964388175,8.79913224363,9.51830728004,10.5842903284,9.95206770003,9.78501774404,10.8512429153,10.5972997542,10.9233904566,11.4034573078,12.1866725529,10.7314031939,8.92566418469,8.56224665538,8.65558094007,10.1313261825,10.8433328847,11.6899438639,10.5499398461,10.5924355774,10.3771689611,10.7104772086,9.4155210877,9.94837506442,11.2460279231,10.3201433497,11.9586361634,11.6605782092,11.0582844895,10.7295164006,10.1284741401,10.9967421022,11.86067583,13.2610969393,12.832674977,10.4164380522,12.5706384483,12.0984818633,10.6516521722,9.95862851903,11.5308402283,10.1640460986,Europe & Central Asia,High income: OECD
Fiji,FJI,0.494050327543,0.414297363147,0.547993718808,0.554831639952,0.94432259153,0.743069388037,0.67746452557,0.729024350752,0.793839085805,0.849010809188,1.00035540767,1.03470459988,1.06738072736,1.13826701967,1.18690770553,1.08116311014,0.823872427122,1.28105767077,1.16747408706,1.35106614045,1.25262728727,1.6618071547,1.25673155781,1.04329803951,0.832497579837,0.814129721511,0.842052305483,0.660514738993,0.765947175198,0.870415553446,1.12230554496,0.917411882758,0.970269994386,1.01021424485,1.06801268438,1.12067213584,1.14056335479,0.929631876538,0.879734704129,0.99575818295,1.06679914154,1.36913223166,1.02499108118,1.05525050635,1.38461059076,1.65988172593,1.64427537195,1.44091795062,1.27857012403,0.994392231533,1.50525959588,1.42481324806,East Asia & Pacific,Upper middle income
France,FRA,5.79350794503,5.92713046381,6.20757823899,6.84414978543,6.98295700355,7.03370195539,6.87476508263,7.3064221599,7.50119402714,8.00297877969,8.43686823287,8.81155981961,9.0773421395,9.66668052612,9.26223066909,8.23775277464,9.27004863985,8.78046381611,9.20614423006,9.59821753417,9.1318539373,8.18015517769,7.82140477351,7.52548753048,7.17792325442,7.05828444435,6.74945253323,6.56706620966,6.43551950926,6.71418073709,6.41966818615,6.6706243919,6.21601293676,6.0883223589,5.69879864873,5.86337914981,6.28052423324,5.86189489859,6.34492849875,6.17325995304,5.97682641418,6.21204812177,6.13102189171,6.20666459913,6.19411440864,6.18161046149,5.99589372289,5.85654740769,5.77452192226,5.51140538888,5.49670665548,5.18504342393,Europe & Central Asia,High income: OECD
Faeroe Islands,FRO,1.71225121111,3.27316441117,3.33809347709,3.50711673699,3.36646636622,3.73123779666,3.78616454733,4.52740351066,4.86107428814,5.57294832827,6.65224039184,6.67873175487,5.96260162602,6.36840250686,7.4956127231,8.59545017148,8.05462000293,9.82066253287,9.52898965336,11.3115051333,9.80481283422,10.1021602883,10.3928126063,10.9202883948,11.0239395212,11.2793848168,10.567041569,10.5672755011,11.0495720773,12.0441949901,12.9789094543,12.5079799554,12.9912612187,14.6676776335,13.1551569507,15.6329168462,13.8091694835,13.3594350867,13.9769534193,13.915598011,14.8285904799,16.2242831617,15.455618309,15.6460302853,15.93254059,14.9450524443,13.9860839089,14.1853947612,12.9701207099,11.8429021044,12.9866781971,11.7212117463,Europe & Central Asia,High income: nonOECD
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709702689252,0.745352747699,1.08845354705,1.26295262031,1.64239992535,1.37105895329,1.37320251648,1.37630776449,1.13948473606,1.17976911431,1.36099162543,1.15831036067,1.62255076423,1.16784566537,1.24033592331,East Asia & Pacific,Lower middle income
Gabon,GAB,0.264452942673,0.327297718645,0.172630373122,0.142057450559,0.364044574861,0.406287557839,0.702902156804,1.82744493336,3.46690452712,2.48012848677,3.52955251398,4.72898656217,4.46765525689,8.50667680608,8.56417759014,8.26278437294,8.60160084607,9.30274637367,10.8838116459,9.49289713637,9.09753348008,8.79480011183,8.54984762677,7.01234534959,7.41942090465,7.61150403992,5.8248040242,4.58752937983,4.80812403699,6.22874921221,5.08691031631,1.51065471883,2.12077567345,3.1821782543,3.16602951942,3.55072718554,3.17073691405,3.10007973157,1.39101144475,1.19548374434,0.854557841026,1.41392614455,1.37954238003,1.09334546197,1.37425010612,1.57828952,1.47833517872,1.38189897717,1.39589452964,1.42308289351,1.45544562161,1.41816574928,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,11.1507591603,11.1541389205,11.1429283944,11.2548534576,11.2658388889,11.4561595126,11.3189607766,10.7841045545,10.993488228,11.3426704063,11.7323972998,11.8230362899,11.5623541784,11.7455269443,10.983592861,10.7360536444,10.6545420185,10.7618685096,10.7672949904,11.4653910396,10.286757042,9.95529664777,9.7404616583,9.68779840494,9.38170290875,9.9001397836,10.0346393903,10.0677466746,10.0207439611,10.1919306282,9.71049734743,9.8703620313,9.65940156166,9.45209100135,9.44611854561,9.27231809977,9.47487243185,9.0371873675,9.09365154299,9.04651126965,9.19979829694,9.23323701401,8.877934874,9.02831786445,8.9874285158,8.98148147903,8.89732410009,8.61548931914,8.43777320027,7.5989996029,7.84165331225,7.08573208603,Europe & Central Asia,High income: OECD
Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14669005848,2.0264783857,1.25134791015,0.486454583861,0.880982431057,0.979139818166,1.10566509928,0.975944974733,1.0266570853,0.859400875433,0.777669956392,0.871663240084,1.0011793993,1.16196496538,1.39826261937,1.46315673138,1.4638555591,1.42160783514,1.46670117679,1.7691505236,Europe & Central Asia,Lower middle income
Ghana,GHA,0.219944425111,0.195992161997,0.202357559414,0.235983575941,0.219630931127,0.221145789008,0.182629889879,0.185683744295,0.214550844719,0.201312057405,0.305406423677,0.260051093922,0.266842845466,0.264726803778,0.305828963754,0.279368196359,0.242918645647,0.29473068843,0.286858164912,0.25197923943,0.236952423272,0.27409466137,0.264935613441,0.307352588833,0.209693216711,0.26155290582,0.232546002263,0.24373435736,0.2490974797,0.234976683284,0.268728064719,0.268880674367,0.264746912183,0.293226406787,0.310383391157,0.323797083359,0.335320533602,0.364016153152,0.356312530587,0.356239678084,0.334072085229,0.358645138097,0.375072777028,0.375812764252,0.352614882959,0.326934450217,0.426304230465,0.43623677709,0.395319087249,0.32505295371,0.415441052197,0.404379797696,Sub-Saharan Africa,Lower middle income
Guinea,GIN,0.114804748571,0.169535948536,0.178831523506,0.185798630371,0.183734592094,0.179671277868,0.182040146841,0.180529006335,0.182699446676,0.179807829823,0.187897734093,0.191137474519,0.193889743986,0.185917959987,0.19345582835,0.193454418675,0.2027555493,0.205319569524,0.204272392175,0.212514196275,0.21400385527,0.215973849907,0.209766846987,0.198433213868,0.198307350478,0.195671953924,0.190947426014,0.184883028239,0.185059487011,0.181319130309,0.175021817735,0.168747045363,0.159142097173,0.154252970136,0.163001803649,0.1590285835,0.156612982057,0.153610224302,0.146290203496,0.147149249202,0.145443686986,0.144947897196,0.145243067285,0.144600720654,0.141801846025,0.122119266859,0.1192905732,0.119193055597,0.191660762326,0.196768407683,0.225765922542,0.229423424565,Sub-Saharan Africa,Low income
"Gambia, The",GMB,0.0498329840812,0.0584016393443,0.0669291441236,0.0754003135683,0.07435268355,0.0731817444776,0.080853638818,0.0792689663786,0.0861791407467,0.109387333639,0.106579056213,0.11952593803,0.13909528847,0.127258808639,0.123318536454,0.190010939029,0.184577439976,0.2060026494,0.245401776594,0.250668626261,0.260901002861,0.252122997124,0.248916232903,0.239662522466,0.24582761016,0.235419865263,0.210472764082,0.223449076895,0.217481555287,0.20391966825,0.207986160725,0.208551959473,0.202120851158,0.20729924546,0.201633760263,0.203006157189,0.197431374499,0.192008952898,0.202491628566,0.215177882842,0.22380444362,0.222838238091,0.241162552746,0.233541798577,0.231368576073,0.224010129521,0.226764112598,0.25776478368,0.258833627751,0.266259848838,0.27941077447,0.241098416956,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,0.0297449574713,0.0470570873562,0.0640297282582,0.0748845808861,0.091110966175,0.101148389588,0.0996171126643,0.0707397168393,0.0908526499115,0.0839470208909,0.0978789820013,0.101177739794,0.0894248472803,0.146384888066,0.134221555242,0.14602392862,0.120387545315,0.127471659791,0.125310756666,0.131895720733,0.172587852959,0.164961641254,0.161566305077,0.158131825726,0.174547641766,0.182391281572,0.189795650072,0.196767700902,0.214217890288,0.223684809309,0.239557927984,0.237633899931,0.235679473671,0.246694272669,0.24126858804,0.239109577035,0.236971481501,0.214041118101,0.136738906908,0.150925623211,0.111505144608,0.111894799672,0.112225082649,0.138652194881,0.140859579723,0.145398090217,0.144756166019,0.15125688942,0.145619047802,0.146971002585,0.145854597613,0.14681068342,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,0.0872696983519,0.0862485299882,0.0852989067225,0.0983524272961,0.096958182086,0.108882925616,0.0931825607144,0.0908814105401,0.101613780347,0.150691405207,0.126054897647,0.231669094291,0.320138520076,0.111799206552,0.205691802858,0.261664707858,0.272829126749,0.282906440604,0.323632968544,0.289929958049,0.26595952041,0.299110477646,0.291841258093,0.228181655131,0.273387779999,0.209938073898,0.244283823926,0.288412129686,0.299990408702,0.321093662351,0.32067531793,0.516636311706,0.535419878688,0.245396251037,0.0846497090238,0.294451433313,0.252981605885,0.611375553314,0.339858561844,0.921487804545,0.856491666918,5.63735617214,8.77241819104,10.2553410865,8.60793862102,7.52891992855,7.35991872613,7.20404086525,6.56211756237,6.5338150759,6.42106187647,8.90724153636,Sub-Saharan Africa,High income: nonOECD
Greece,GRC,1.12892048165,1.16978262811,1.20320119012,1.44567489718,1.55376444595,1.99125355703,2.1652098512,2.24941398567,2.55366995909,2.90383384302,2.74832971409,3.1495959251,3.55205212773,4.17251216978,4.0413825139,4.29709731045,4.67028008903,5.04915346535,5.09882428969,5.3720789698,5.3336425545,5.2132921521,5.32696641804,5.64092140385,5.76556187821,6.10016226609,5.93248834955,6.34683266346,6.77393266483,7.35253726201,7.31313071643,7.22116716256,7.28069803409,7.23447006209,7.38262329273,7.40821664817,7.49276288655,7.76853142726,8.09896464013,7.96102964554,8.39170863758,8.56533495426,8.52805993013,8.6889835514,8.7872840407,8.89534633509,8.74244907888,8.80106121991,8.74361277972,8.48317144278,7.7749203072,7.55605776856,Europe & Central Asia,High income: OECD
Grenada,GRD,0.244844815882,0.200909489371,0.277730892409,0.157122351479,0.233899602407,0.232630922298,0.309197074137,0.386154461785,0.42515942029,0.503485350964,0.465995975855,0.506169038012,0.507478416385,0.58747823858,0.393661903791,0.515624154976,0.52136490403,0.528579507024,0.576378129561,0.53822357205,0.535605141342,0.647772564173,0.669656572601,0.649493128848,0.633268996343,0.623970292372,0.659097717333,0.737968022057,0.972252531536,1.05992505497,1.14253370168,1.17854958271,1.24495632761,1.26831600578,1.43871915335,1.5362532792,1.56435771261,1.70431644005,1.73753726481,1.91590185428,1.87644164535,1.9082268849,2.01128305583,2.113420793,2.00037016472,2.10151431263,2.23729650684,2.30101267534,2.50502241807,2.42596214693,2.48724170544,2.40813743219,Latin America & Caribbean,Upper middle income
Greenland,GRL,6.88267692308,8.70504451039,7.54354285714,9.06675824176,8.38728723404,8.79331632653,9.59758024691,9.97704057279,12.5049769585,9.06541202673,8.21913793103,9.94440677966,11.4641200828,11.3751836735,11.2602828283,10.2025403226,4.42696177062,14.6234615385,7.9749796748,11.5333064516,11.2493625498,10.3538823529,10.0397475728,6.96800383877,10.7852941176,9.58107142857,6.10024299065,4.33804066543,9.97049270073,8.55412296564,10.0248920863,9.91081081081,8.75305605787,9.10106884058,9.11794594595,9.06892473118,9.24949910555,9.36394642857,9.47798573975,9.67408199643,9.46112099644,9.56608695652,9.52231977247,9.36695146657,10.2449965736,10.6915254237,11.04479163,11.2820793917,11.7181508308,10.2217388989,11.6637729549,12.440341009,Europe & Central Asia,High income: nonOECD
Guatemala,GTM,0.32604992544,0.332099081056,0.317326737332,0.339922084878,0.384964200062,0.418026256487,0.358482819086,0.397317380131,0.417332997367,0.432415636376,0.42394361159,0.437844937381,0.472297881388,0.497674848102,0.505724181783,0.564925922132,0.516742511621,0.579612171357,0.611324293505,0.676969123207,0.633606644426,0.542746720869,0.483029466204,0.412351549427,0.432321381321,0.434122258592,0.444685282059,0.468496448467,0.472583701571,0.474972106594,0.555342348519,0.538425785828,0.625582317205,0.573848361821,0.67669124203,0.691809703521,0.626813980004,0.698875419365,0.785963472138,0.782653150218,0.848306649351,0.887301495192,0.904184642242,0.835281873258,0.902390417055,0.944599482459,0.92857182569,0.915844454145,0.811036638156,0.864736542079,0.771619509049,0.748055056455,Latin America & Caribbean,Lower middle income
